_date,time,preclose,high,low,match,open,volume,turnover,matchitems,,
2011/9/19,2011/9/19,2482.34,2517.67,2400.14,2433.16,2469.6,32370009100,3.27583E+11,0,,-0.014755426
2011/9/26,2011/9/26,2433.16,2441.73,2348.22,2359.22,2416.23,27642453000,2.73078E+11,0,,-0.023594608
2011/10/10,2011/10/10,2359.22,2439.64,2318.63,2431.37,2363.08,34576294300,3.27607E+11,0,,0.028898725
2011/10/17,2011/10/17,2431.37,2452.99,2313.78,2317.28,2434.49,31019000300,2.8181E+11,0,,-0.048145607
2011/10/24,2011/10/24,2317.28,2483.76,2307.15,2473.41,2322.02,46165179600,4.2447E+11,0,,0.065197544
2011/10/31,2011/10/31,2473.41,2536.78,2433.72,2528.29,2470.25,51698317700,5.05206E+11,0,,0.023495598
2011/11/7,2011/11/7,2528.29,2536.18,2472.76,2481.08,2518.9,38899715600,3.84418E+11,0,,-0.01501449
2011/11/14,2011/11/14,2481.08,2534.06,2411.04,2416.56,2498.67,39243476100,3.91887E+11,0,,-0.032861482
2011/11/21,2011/11/21,2416.56,2419.24,2370.69,2380.22,2416.73,24967814800,2.47901E+11,0,,-0.01510719
2011/11/28,2011/11/28,2380.22,2423.56,2319.44,2360.66,2383.89,33631784900,3.2822E+11,0,,-0.009744577
2011/12/5,2011/12/5,2360.66,2363.13,2302.64,2315.27,2363.11,23116443000,2.19139E+11,0,,-0.020244508
2011/12/12,2011/12/12,2315.27,2315.81,2170.75,2224.84,2312.15,25631796300,2.24605E+11,0,,-0.037761391
2011/12/19,2011/12/19,2224.84,2239.86,2149.42,2204.78,2208.07,27286428100,2.3391E+11,0,,-0.001489989
2011/12/26,2011/12/26,2204.78,2213.45,2134.02,2199.42,2193.66,23565231500,1.92499E+11,0,,0.002625749
2012/1/4,2012/1/4,2199.42,2217.52,2132.63,2163.39,2212,15857203600,1.26703E+11,0,,-0.021975588
2012/1/9,2012/1/9,2163.39,2295.22,2148.45,2244.58,2164.74,41383134800,3.55419E+11,0,,0.036882027
2012/1/16,2012/1/16,2244.58,2322.89,2196.12,2319.12,2230.43,36602511700,3.2774E+11,0,,0.039763633
2012/1/30,2012/1/30,2319.12,2336.27,2263.34,2330.4,2324.49,30312138900,2.72133E+11,0,,0.002542493
2012/2/6,2012/2/6,2330.4,2368.98,2278.82,2351.98,2334.25,42470985200,3.78164E+11,0,,0.007595587
2012/2/13,2012/2/13,2351.98,2374.28,2325.03,2357.18,2332.05,42523102600,3.80523E+11,0,,0.010775927
2012/2/20,2012/2/20,2357.18,2439.98,2345.05,2439.63,2383.69,53440136600,4.92958E+11,0,,0.023467817
2012/2/27,2012/2/27,2439.63,2478.38,2418.33,2460.69,2447.41,55028385600,5.11116E+11,0,,0.005426144
2012/3/5,2012/3/5,2460.69,2469.84,2388.52,2439.46,2464.85,50859916300,4.93832E+11,0,,-0.01030083
2012/3/12,2012/3/12,2439.46,2476.22,2366.02,2404.74,2438.55,61435992100,5.96139E+11,0,,-0.013864797
2012/3/19,2012/3/19,2404.74,2412.34,2342.12,2349.54,2401.22,45195498200,4.43592E+11,0,,-0.021522393
2012/3/26,2012/3/26,2349.54,2363.77,2242.34,2262.79,2349.09,33622636300,3.21423E+11,0,,-0.03673763
2012/4/5,2012/4/5,2262.79,2309.64,2251.39,2306.55,2258.03,15223797700,1.43466E+11,0,,0.021487757
2012/4/9,2012/4/9,2306.55,2369.7,2258.85,2359.16,2300.05,39869854400,3.65417E+11,0,,0.025699441
2012/4/16,2012/4/16,2359.16,2407.29,2333.34,2406.86,2346.31,48841815400,4.3108E+11,0,,0.025806479
2012/4/23,2012/4/23,2406.86,2415.75,2350.4,2396.32,2403.52,59436071600,5.28817E+11,0,,-0.002995606
2012/5/2,2012/5/2,2396.32,2453.73,2407.79,2452.01,2421.08,33245937000,3.28539E+11,0,,0.01277529
2012/5/7,2012/5/7,2452.01,2451.95,2393.38,2394.98,2441.76,46815032200,4.72757E+11,0,,-0.019158312
2012/5/14,2012/5/14,2394.98,2411.27,2338.24,2344.52,2408.26,42174253300,4.01296E+11,0,,-0.026467242
2012/5/21,2012/5/21,2344.52,2378.08,2327.41,2333.55,2343.58,38906275800,3.75179E+11,0,,-0.004279777
2012/5/28,2012/5/28,2333.55,2393.28,2309.07,2373.44,2325.32,45684177400,4.3539E+11,0,,0.020693926
2012/6/4,2012/6/4,2373.44,2348.2,2276.71,2281.45,2346.98,34294659100,3.32967E+11,0,,-0.027920988
2012/6/11,2012/6/11,2281.45,2319.71,2278.16,2306.85,2282.89,34291559700,3.26206E+11,0,,0.010495468
2012/6/18,2012/6/18,2306.85,2325.05,2253.79,2260.88,2313.53,23382649400,2.23444E+11,0,,-0.022757431
2012/6/25,2012/6/25,2260.88,2253.51,2188.72,2225.43,2253.51,27938294700,2.53575E+11,0,,-0.012460562
2012/7/2,2012/7/2,2225.43,2244.83,2185.52,2223.58,2234.32,31469873500,2.96302E+11,0,,-0.004806832
2012/7/9,2012/7/9,2223.58,2216.7,2152.67,2185.89,2210.71,33240051600,3.11694E+11,0,,-0.011227162
2012/7/16,2012/7/16,2185.89,2197.79,2138.79,2168.64,2187.89,33290946900,2.96948E+11,0,,-0.008798431
2012/7/23,2012/7/23,2168.64,2158.95,2120.63,2128.76,2154.17,26362525600,2.27334E+11,0,,-0.011795726
2012/7/30,2012/7/30,2128.76,2137.74,2100.25,2132.8,2128.16,26609194900,2.15821E+11,0,,0.002180287
2012/8/6,2012/8/6,2132.8,2176.8,2127.26,2168.81,2129.15,36066034300,3.11625E+11,0,,0.018627152
2012/8/13,2012/8/13,2168.81,2164.04,2100.79,2114.89,2164.04,28309694800,2.46891E+11,0,,-0.022712149
2012/8/20,2012/8/20,2114.89,2124.19,2089.02,2092.1,2102.23,28456666300,2.39692E+11,0,,-0.004818693
2012/8/27,2012/8/27,2092.1,2085.37,2032.54,2047.52,2085.37,27505444100,2.17617E+11,0,,-0.018150256
2012/9/3,2012/9/3,2047.52,2145,2029.05,2127.76,2044.82,37177192600,2.94238E+11,0,,0.040561027
2012/9/10,2012/9/10,2127.76,2140.17,2107.22,2123.85,2128.07,43841464900,3.61801E+11,0,,-0.001983017
2012/9/17,2012/9/17,2123.85,2121.58,2018.26,2026.69,2120.62,31020282700,2.51299E+11,0,,-0.04429365
2012/9/24,2012/9/24,2026.69,2089.63,1999.48,2086.17,2015.77,31239842400,2.47577E+11,0,,0.034924619
2012/10/8,2012/10/8,2086.17,2127.31,2063.09,2104.93,2084.85,36136743600,2.81024E+11,0,,0.009631388
2012/10/15,2012/10/15,2104.93,2137.69,2085.11,2128.3,2105.02,32646562500,2.52939E+11,0,,0.011059277
2012/10/22,2012/10/22,2128.3,2138.03,2058.06,2032.32,2118.52,44781368000,3.15209E+11,0,,-0.040688783
2012/10/29,2012/10/29,2032.32,2119.22,2053.09,2117.05,2061.85,33317522500,2.43481E+11,0,,0.026772074
2012/11/5,2012/11/5,2117.05,2123.33,2062.42,2069.07,2113.33,32308076100,2.42425E+11,0,,-0.020943251
2012/11/12,2012/11/12,2069.07,2079.57,2001.72,2014.72,2069.21,26601368500,1.96477E+11,0,,-0.026333722
2012/11/19,2012/11/19,2014.72,2034.88,1995.17,2027.38,2013.25,23831899000,1.81128E+11,0,,0.007018502
2012/11/26,2012/11/26,2027.38,2027.27,1959.33,1980.12,2023.34,25834606400,1.77611E+11,0,,-0.02136072
2012/12/3,2012/12/3,1980.12,2065.74,1949.46,2061.79,1977.25,44062104600,3.1217E+11,0,,0.042756354
2012/12/10,2012/12/10,2061.79,2152.5,2059.47,2150.63,2067.32,52045933400,3.76402E+11,0,,0.040298551
2012/12/17,2012/12/17,2150.63,2190.4,2142.95,2153.31,2152.1,56749026200,4.50047E+11,0,,0.000562242
2012/12/24,2012/12/24,2153.31,2234.87,2146.86,2233.25,2150.65,58860443700,4.72363E+11,0,,0.038406993
2012/12/31,2012/12/31,2233.25,2296.11,2236.46,2276.99,2236.46,26750133300,2.2017E+11,0,,0.01812239
2013/1/7,2013/1/7,2276.99,2295.48,2234.95,2243,2271.66,60822056500,5.05912E+11,0,,-0.012616325
2013/1/14,2013/1/14,2243,2332.78,2235.11,2317.07,2236.29,70844689800,6.06342E+11,0,,0.036122328
2013/1/21,2013/1/21,2317.07,2362.94,2287.3,2291.3,2321.49,65596417900,5.49214E+11,0,,-0.013004579
2013/1/28,2013/1/28,2291.3,2421.15,2295.35,2419.02,2295.35,70064266500,6.08449E+11,0,,0.053878493
2013/2/4,2013/2/4,2419.02,2443.03,2394.22,2432.4,2425.92,66396489300,5.92514E+11,0,,0.002671152
2013/2/18,2013/2/18,2432.4,2444.8,2308.76,2314.16,2441.91,59097021100,5.21418E+11,0,,-0.052315605
2013/2/25,2013/2/25,2314.16,2369.65,2289.89,2359.51,2320.62,55109417400,4.99272E+11,0,,0.016758452
2013/3/4,2013/3/4,2359.51,2352.02,2259.25,2318.61,2332.08,67277081100,5.99657E+11,0,,-0.00577596
2013/3/11,2013/3/11,2318.61,2333.29,2250.01,2278.4,2314.68,48952104600,4.23043E+11,0,,-0.015673873
2013/3/18,2013/3/18,2278.4,2332,2232.02,2328.28,2267.29,53231437000,4.6171E+11,0,,0.026899955
2013/3/25,2013/3/25,2328.28,2344.89,2228.81,2236.62,2334.73,51103590700,4.4389E+11,0,,-0.04202199
2013/4/1,2013/4/1,2236.62,2253.42,2217.25,2225.3,2229.46,24892136400,2.13396E+11,0,,-0.001865923
2013/4/8,2013/4/8,2225.3,2242.48,2180.67,2206.78,2196.24,39025267900,3.36221E+11,0,,0.004799111
2013/4/15,2013/4/15,2206.78,2250.11,2165.78,2244.64,2199.91,40121616500,3.42376E+11,0,,0.02033265
2013/4/22,2013/4/22,2244.64,2245.12,2173.86,2177.91,2236.4,45675346400,3.93174E+11,0,,-0.02615364
2013/5/2,2013/5/2,2177.91,2222.81,2161.14,2205.5,2170.78,15692140000,1.38193E+11,0,,0.015994251
2013/5/6,2013/5/6,2205.5,2255.21,2212.49,2246.83,2212.49,45795954800,4.14503E+11,0,,0.015520974
2013/5/13,2013/5/13,2246.83,2288.09,2205.87,2282.87,2247.68,47758947400,4.35014E+11,0,,0.015656143
2013/5/20,2013/5/20,2282.87,2314.18,2270.25,2288.53,2286.33,61714477300,5.60233E+11,0,,0.000962241
2013/5/27,2013/5/27,2288.53,2334.33,2281.47,2300.59,2286.66,58528437100,5.38835E+11,0,,0.006091854
2013/6/3,2013/6/3,2300.59,2313.43,2205.07,2210.9,2300.21,44677870600,4.11488E+11,0,,-0.03882689
2013/6/13,2013/6/13,2210.9,2190.1,2126.22,2162.04,2190.1,17222856600,1.48462E+11,0,,-0.0128122
2013/6/17,2013/6/17,2162.04,2169.36,2042.88,2073.1,2165.99,37827623100,3.34708E+11,0,,-0.042885701
2013/6/24,2013/6/24,2073.1,2068.86,1849.65,1979.21,2068.86,55510054400,4.3538E+11,0,,-0.043333043
2013/7/1,2013/7/1,1979.21,2022.14,1957.57,2007.2,1965.99,44967268700,3.71198E+11,0,,0.020961449
2013/7/8,2013/7/8,2007.2,2092.87,1946.37,2039.49,1983.21,51961815300,4.26241E+11,0,,0.028378235
2013/7/15,2013/7/15,2039.49,2076.66,1990.25,1992.65,2046.12,49816869700,4.22988E+11,0,,-0.026132387
2013/7/22,2013/7/22,1992.65,2051.53,1970.64,2010.85,1977.73,47144112400,4.07849E+11,0,,0.016746472
2013/7/29,2013/7/29,2010.85,2047.08,1965.36,2029.42,1997.84,41091311400,3.47721E+11,0,,0.015807072
2013/8/5,2013/8/5,2029.42,2069.56,2025.23,2052.23,2031.72,47826125000,4.08219E+11,0,,0.010094895
2013/8/12,2013/8/12,2052.23,2198.85,2055.72,2068.45,2058.42,61973563300,5.16572E+11,0,,0.004872669
2013/8/19,2013/8/19,2068.45,2098.98,2029.36,2057.46,2055.13,49562920500,4.1407E+11,0,,0.001133748
2013/8/26,2013/8/26,2057.46,2114.39,2056.13,2098.38,2061.42,71101051200,5.73304E+11,0,,0.017929388
2013/9/2,2013/9/2,2098.38,2143.24,2078.46,2139.99,2104.09,69985684900,5.74892E+11,0,,0.017062008
2013/9/9,2013/9/9,2139.99,2270.27,2151.35,2236.22,2151.35,1.08268E+11,8.73294E+11,0,,0.039449648
2013/9/16,2013/9/16,2236.22,2248.47,2172.04,2191.85,2244.46,42453846200,3.67374E+11,0,,-0.023439937
2013/9/23,2013/9/23,2191.85,2223.07,2149.59,2160.03,2199.36,69961980900,6.32071E+11,0,,-0.017882475
2013/9/30,2013/9/30,2160.03,2176.3,2165.16,2174.66,2167.73,9281008100,88982759000,0,,0.003196893
2013/10/8,2013/10/8,2174.66,2228.87,2161.49,2228.15,2171.9,56425001200,5.11805E+11,0,,0.025898982
2013/10/14,2013/10/14,2228.15,2242.98,2183.25,2193.78,2232.22,70483742300,6.32287E+11,0,,-0.017220525
2013/10/21,2013/10/21,2193.78,2230.28,2122.68,2132.96,2198.11,64910780200,5.74395E+11,0,,-0.029639099
2013/10/28,2013/10/28,2132.96,2163.66,2093.2,2149.56,2135.88,54831899200,4.55382E+11,0,,0.006404854
2013/11/4,2013/11/4,2149.56,2166.17,2103.51,2106.13,2156.09,43347478500,3.71319E+11,0,,-0.023171574
2013/11/11,2013/11/11,2106.13,2153.21,2078.99,2135.83,2103.3,44707601700,3.86716E+11,0,,0.015466172
2013/11/18,2013/11/18,2135.83,2211.07,2143.77,2196.38,2147.37,65265885500,5.86464E+11,0,,0.022823268
2013/11/25,2013/11/25,2196.38,2234.39,2176.18,2220.5,2186.06,56554372600,5.00927E+11,0,,0.015754371
2013/12/2,2013/12/2,2220.5,2260.87,2172.63,2237.11,2203.12,67083068600,5.86303E+11,0,,0.01542812
2013/12/9,2013/12/9,2237.11,2250.5,2183.84,2196.07,2241.79,48299960500,4.23019E+11,0,,-0.020394417
2013/12/16,2013/12/16,2196.07,2201.7,2082.85,2084.79,2197.23,40403880500,3.4246E+11,0,,-0.051173523
2013/12/23,2013/12/23,2084.79,2111.81,2068.54,2101.25,2089.54,35883543400,3.11431E+11,0,,0.005604104
2013/12/30,2013/12/30,2101.25,2120.27,2075.9,2083.14,2108.88,30754215900,2.68789E+11,0,,-0.012205531
2014/1/6,2014/1/6,2083.14,2078.68,2008.01,2013.3,2078.68,37619590400,3.19126E+11,0,,-0.031452653
2014/1/13,2014/1/13,2013.3,2034.71,2000.4,2004.95,2014.98,34440906000,2.89914E+11,0,,-0.004977717
2014/1/20,2014/1/20,2004.95,2060.99,1984.82,2054.39,2001.89,39216751200,3.42873E+11,0,,0.026225217
2014/1/27,2014/1/27,2054.39,2051.58,2026.99,2033.08,2044.27,29782511200,2.73624E+11,0,,-0.005473837
2014/2/7,2014/2/7,2033.08,2044.73,2014.7,2044.5,2022.32,7359875200,67829920000,0,,0.010967602
2014/2/10,2014/2/10,2044.5,2122.83,2049.98,2115.85,2049.98,65092692800,5.70571E+11,0,,0.032132021
2014/2/17,2014/2/17,2115.85,2177.98,2098.33,2113.69,2124.88,70908992400,6.14272E+11,0,,-0.00526618
2014/2/24,2014/2/24,2113.69,2099.72,2014.38,2056.3,2099.72,61760273600,5.39704E+11,0,,-0.020678948
2014/3/3,2014/3/3,2056.3,2079.49,2030.95,2057.91,2052.08,56411944000,4.79614E+11,0,,0.00284102
2014/3/10,2014/3/10,2057.91,2042.63,1974.38,2004.34,2042.35,49851685600,3.99101E+11,0,,-0.018610914
2014/3/17,2014/3/17,2004.34,2052.47,1986.07,2047.62,2009.88,53301908000,4.33141E+11,0,,0.01877724
2014/3/24,2014/3/24,2047.62,2079.55,2035.24,2041.71,2050.83,62296477400,4.801E+11,0,,-0.00444698
2014/3/31,2014/3/31,2041.71,2066.01,2024.19,2058.83,2043.05,47210911200,3.59877E+11,0,,0.007723746
2014/4/8,2014/4/8,2058.83,2146.67,2052.9,2130.54,2054.53,52726942400,4.36812E+11,0,,0.036996296
2014/4/14,2014/4/14,2130.54,2134.43,2081.18,2097.75,2127.41,47702268800,3.9964E+11,0,,-0.013941835
2014/4/21,2014/4/21,2097.75,2103.08,2035.57,2036.52,2085.98,44485805600,3.68842E+11,0,,-0.023710678
2014/4/28,2014/4/28,2036.52,2035.99,1997.64,2026.36,2033.34,24054511200,1.82995E+11,0,,-0.003432776
2014/5/5,2014/5/5,2026.36,2038.7,2001.3,2011.13,2022.18,38299262400,2.92234E+11,0,,-0.0054644
2014/5/12,2014/5/12,2011.13,2061.06,2012.69,2026.5,2022.93,42717542000,3.29693E+11,0,,0.001764767
2014/5/19,2014/5/19,2026.5,2041.96,1991.06,2034.57,2023.01,32670290400,2.61906E+11,0,,0.005714257
2014/5/26,2014/5/26,2034.57,2057.08,2029.34,2039.21,2042.03,37558956000,3.16189E+11,0,,-0.001380979
2014/6/3,2014/6/3,2039.21,2049.58,2012.91,2029.96,2039.2,27796817600,2.28264E+11,0,,-0.004531189
2014/6/9,2014/6/9,2029.96,2073.6,2023.2,2070.71,2024.94,39774238000,3.35577E+11,0,,0.022603139
2014/6/16,2014/6/16,2070.71,2087.32,2010.53,2026.67,2070.7,43106712000,3.49202E+11,0,,-0.021263341
2014/6/23,2014/6/23,2026.67,2043.98,2018.36,2036.51,2026.23,38778719200,3.18692E+11,0,,0.005073462
2014/6/30,2014/6/30,2036.51,2066.64,2038.53,2059.37,2038.61,53261329600,4.32595E+11,0,,0.010183409
2014/7/7,2014/7/7,2059.37,2064.43,2033,2046.96,2058.13,50855987200,4.31242E+11,0,,-0.005427257
2014/7/14,2014/7/14,2046.96,2075.49,2044.9,2059.07,2047.74,58786943200,4.62897E+11,0,,0.005532929
2014/7/21,2014/7/21,2059.07,2118.95,2049.18,2115.79,2057.77,66251476800,5.212E+11,0,,0.028195571
2014/7/28,2014/7/28,2115.79,2218.79,2135.25,2185.3,2135.25,97753889600,7.73586E+11,0,,0.023439878
2014/8/4,2014/8/4,2185.3,2226.84,2180.6,2194.42,2190.04,83761081600,6.68962E+11,0,,0.001999963
2014/8/11,2014/8/11,2194.42,2230.99,2198.31,2226.73,2199.43,80357307200,6.76095E+11,0,,0.012412307
2014/8/18,2014/8/18,2226.73,2248.94,2211.63,2240.81,2229.8,83517678400,7.17799E+11,0,,0.004937663
2014/8/25,2014/8/25,2240.81,2241.55,2193.26,2217.2,2241.1,67594440000,5.74974E+11,0,,-0.010664406
2014/9/1,2014/9/1,2217.2,2327.56,2217.68,2326.43,2220.13,94644232800,8.40932E+11,0,,0.047880079
2014/9/9,2014/9/9,2326.43,2343.59,2302.77,2331.95,2328.43,80251262400,6.95699E+11,0,,0.001511748
2014/9/15,2014/9/15,2331.95,2347.93,2282.79,2329.45,2330.19,1.09239E+11,8.71039E+11,0,,-0.000317571
2014/9/22,2014/9/22,2329.45,2365.15,2284.38,2347.72,2323.55,95565987200,8.0641E+11,0,,0.010402186
2014/9/29,2014/9/29,2347.72,2365.49,2346.58,2363.87,2353.71,39402971200,3.38064E+11,0,,0.00431659
2014/10/8,2014/10/8,2363.87,2391.35,2354.29,2374.54,2368.58,66498848000,5.72858E+11,0,,0.002516276
2014/10/13,2014/10/13,2374.54,2389.68,2312.83,2341.18,2366.43,1.06104E+11,9.00591E+11,0,,-0.010670081
2014/10/20,2014/10/20,2341.18,2361.65,2296.66,2302.28,2346.05,77641060800,6.82058E+11,0,,-0.018656891
2014/10/27,2014/10/27,2302.28,2423.6,2279.84,2420.18,2293.57,1.19485E+11,9.73122E+11,0,,0.055202152
2014/11/3,2014/11/3,2420.18,2454.42,2401.75,2418.17,2425.22,1.38462E+11,1.07936E+12,0,,-0.002906953
2014/11/10,2014/11/10,2418.17,2508.62,2428.18,2478.82,2436.63,1.48111E+11,1.24247E+12,0,,0.017314898
2014/11/17,2014/11/17,2478.82,2508.77,2437.48,2486.79,2506.86,98072116800,8.89603E+11,0,,-0.008006031
2014/11/24,2014/11/24,2486.79,2683.18,2495.52,2682.84,2505.53,1.84488E+11,1.66989E+12,0,,0.070767462
2014/12/1,2014/12/1,2682.84,2978.03,2665.69,2937.65,2691.72,2.61983E+11,2.47655E+12,0,,0.091365372
2014/12/8,2014/12/8,2937.65,3091.32,2807.68,2938.17,2907.82,2.76457E+11,2.82204E+12,0,,0.010437372
2014/12/15,2014/12/15,2938.17,3117.53,2890.9,3108.6,2921.45,2.3537E+11,2.46665E+12,0,,0.064060655
2014/12/22,2014/12/22,3108.6,3189.87,2934.91,3157.6,3129.27,2.33159E+11,2.29061E+12,0,,0.00905323
2014/12/29,2014/12/29,3157.6,3239.36,3126.94,3234.68,3212.56,1.31384E+11,1.42549E+12,0,,0.006885475
2015/1/5,2015/1/5,3234.68,3404.83,3253.88,3285.41,3258.63,2.20631E+11,2.37645E+12,0,,0.008218178
2015/1/12,2015/1/12,3285.41,3400.32,3191.58,3376.49,3258.21,1.4154E+11,1.62993E+12,0,,0.036302141
2015/1/19,2015/1/19,3376.49,3406.79,3095.07,3351.76,3189.73,1.88877E+11,2.12879E+12,0,,0.050797403
2015/1/26,2015/1/26,3351.76,3390.22,3210.31,3210.36,3347.26,1.52696E+11,1.69898E+12,0,,-0.040899123
2015/2/2,2015/2/2,3210.36,3251.21,3052.94,3075.91,3148.14,1.30104E+11,1.45513E+12,0,,-0.022943706
2015/2/9,2015/2/9,3075.91,3237.16,3049.11,3203.83,3063.51,1.02865E+11,1.19938E+12,0,,0.04580367
2015/2/16,2015/2/16,3203.83,3255.72,3195.88,3246.91,3206.14,45213006400,5.29291E+11,0,,0.012716226
2015/2/25,2015/2/25,3246.91,3324.55,3202.19,3310.3,3256.48,83377568000,9.3451E+11,0,,0.016527048
2015/3/2,2015/3/2,3310.3,3336.76,3221.67,3241.19,3332.72,1.62571E+11,1.90057E+12,0,,-0.027464053
2015/3/9,2015/3/9,3241.19,3391.26,3198.37,3372.91,3224.31,1.576E+11,1.79869E+12,0,,0.04608738
2015/3/16,2015/3/16,3372.91,3632.34,3377.09,3617.32,3391.16,2.5193E+11,2.96224E+12,0,,0.066691044
2015/3/23,2015/3/23,3617.32,3715.87,3600.7,3691.1,3640.1,2.5951E+11,3.19077E+12,0,,0.014010604
2015/3/30,2015/3/30,3691.1,3864.41,3710.61,3863.93,3710.61,2.52617E+11,3.27352E+12,0,,0.041319352
2015/4/7,2015/4/7,3863.93,4040.35,3891.73,4034.31,3899.42,2.25799E+11,3.0708E+12,0,,0.034592324
2015/4/13,2015/4/13,4034.31,4317.22,4031.24,4287.3,4072.72,3.06645E+11,3.99715E+12,0,,0.052687148
2015/4/20,2015/4/20,4287.3,4444.41,4188.57,4393.69,4301.35,3.46781E+11,4.71922E+12,0,,0.021467679
2015/4/27,2015/4/27,4393.69,4572.39,4398.64,4441.65,4441.93,2.48533E+11,3.56317E+12,0,,-6.30357E-05
2015/5/4,2015/5/4,4441.65,4488.86,4099.04,4205.92,4441.34,2.34076E+11,3.3395E+12,0,,-0.053006525
2015/5/11,2015/5/11,4205.92,4415.63,4187.82,4308.69,4231.27,2.40989E+11,3.62531E+12,0,,0.018297107
2015/5/18,2015/5/18,4308.69,4658.27,4260.51,4657.6,4277.9,2.45149E+11,3.83071E+12,0,,0.088758503
2015/5/25,2015/5/25,4657.6,4986.5,4431.56,4611.74,4660.07,3.46275E+11,5.53736E+12,0,,-0.010371089
2015/6/1,2015/6/1,4611.74,5051.63,4615.23,5023.1,4633.1,3.27578E+11,5.22795E+12,0,,0.084176901
2015/6/8,2015/6/8,5023.1,5178.19,4997.48,5166.35,5045.69,3.37152E+11,5.501E+12,0,,0.023913479
2015/6/15,2015/6/15,5166.35,5176.8,4476.5,4478.36,5174.42,2.68584E+11,4.26186E+12,0,,-0.134519424
2015/6/23,2015/6/23,4478.36,4720.7,4139.53,4192.87,4471.61,2.15455E+11,3.16147E+12,0,,-0.06233549
2015/6/29,2015/6/29,4192.87,4317.05,3629.56,3686.91,4289.77,3.11591E+11,3.99669E+12,0,,-0.140534341
2015/7/6,2015/7/6,3686.91,3975.21,3373.54,3877.8,3975.21,3.45359E+11,3.77349E+12,0,,-0.024504366
2015/7/13,2015/7/13,3877.8,4035.43,3688.44,3957.35,3918.99,2.88933E+11,3.47534E+12,0,,0.009788236
2015/7/20,2015/7/20,3957.35,4184.45,3912.8,4070.91,3948.42,2.75514E+11,3.60006E+12,0,,0.031022536
2015/7/27,2015/7/27,4070.91,4051.16,3537.36,3663.73,3985.57,2.36258E+11,3.0403E+12,0,,-0.08075131
2015/8/3,2015/8/3,3663.73,3782.35,3549.5,3744.2,3614.99,1.70813E+11,2.19688E+12,0,,0.035742837
2015/8/10,2015/8/10,3744.2,4000.68,3775.85,3965.34,3786.03,2.37698E+11,3.18811E+12,0,,0.047360956
2015/8/17,2015/8/17,3965.34,4006.34,3490.54,3507.74,3947.84,2.23958E+11,2.90012E+12,0,,-0.111478682
2015/8/24,2015/8/24,3507.74,3388.36,2850.71,3232.35,3373.48,1.99714E+11,2.05826E+12,0,,-0.041835138
2015/8/31,2015/8/31,3232.35,3207.86,3019.09,3160.17,3203.56,1.26803E+11,1.27474E+12,0,,-0.013544307
2015/9/7,2015/9/7,3160.17,3256.74,3011.12,3200.23,3149.38,1.42503E+11,1.53194E+12,0,,0.016146035
2015/9/14,2015/9/14,3200.23,3229.48,2983.53,3097.92,3221.16,1.40013E+11,1.45531E+12,0,,-0.038259509
2015/9/21,2015/9/21,3097.92,3213.48,3060.86,3092.35,3072.09,1.20016E+11,1.30277E+12,0,,0.006594859
2015/9/28,2015/9/28,3092.35,3103.07,3021.16,3052.78,3085.57,46659265600,4.92678E+11,0,,-0.010626886
2015/10/8,2015/10/8,3052.78,3192.72,3133.13,3183.15,3156.07,46912747200,5.15209E+11,0,,0.008580291
2015/10/12,2015/10/12,3183.15,3393.02,3188.41,3391.35,3193.54,1.69027E+11,1.92264E+12,0,,0.061940668
2015/10/19,2015/10/19,3391.35,3447.26,3265.44,3412.43,3401.63,1.82665E+11,2.15611E+12,0,,0.003174948
2015/10/26,2015/10/26,3412.43,3457.52,3332.62,3382.56,3448.65,1.46653E+11,1.82626E+12,0,,-0.019164021
2015/11/2,2015/11/2,3382.56,3596.38,3302.18,3590.03,3337.58,1.74535E+11,2.17844E+12,0,,0.075638636
2015/11/9,2015/11/9,3590.03,3673.76,3564.81,3580.84,3588.5,2.00132E+11,2.61556E+12,0,,-0.002134597
2015/11/16,2015/11/16,3580.84,3678.27,3519.42,3630.5,3522.46,1.51606E+11,2.02563E+12,0,,0.030671746
2015/11/23,2015/11/23,3630.5,3668.38,3412.43,3436.3,3630.87,1.49888E+11,2.01327E+12,0,,-0.053587708
2015/11/30,2015/11/30,3436.3,3591.73,3327.81,3524.99,3433.86,1.39093E+11,1.74557E+12,0,,0.026538647
2015/12/7,2015/12/7,3524.99,3543.95,3410.92,3434.58,3529.81,1.01171E+11,1.37081E+12,0,,-0.026978789
2015/12/14,2015/12/14,3434.58,3614.7,3399.28,3578.96,3403.51,1.16689E+11,1.5676E+12,0,,0.051549724
2015/12/21,2015/12/21,3578.96,3684.57,3565.75,3627.91,3568.58,1.28547E+11,1.76915E+12,0,,0.016625661
2015/12/28,2015/12/28,3627.91,3641.59,3515.52,3539.18,3635.77,81738845900,1.1418E+12,0,,-0.026566587
2016/1/4,2016/1/4,3539.18,3538.69,3056.88,3186.41,3536.59,1.0472E+11,1.25874E+12,0,,-0.099016284
2016/1/11,2016/1/11,3186.41,3166.22,2867.55,2900.97,3131.85,1.08521E+11,1.14351E+12,0,,-0.073720006
2016/1/18,2016/1/18,2900.97,3016.28,2844.7,2916.56,2847.54,93797126400,1.00455E+12,0,,0.024238465
2016/1/25,2016/1/25,2916.56,2955.78,2638.3,2737.6,2934.08,93739053500,9.31422E+11,0,,-0.066964773
